state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
1e+05	-29133.6172194669	-1404.13060991437	-27729.4866095525	68.7606173456813	1953.69143744884	662.66650885195	66.166614418115	27.1893746771961	0.357455914656694	0.156544222448416	0.187296255591004	0.298703607303886	0.00133548008297262	0.00925467690334614	0.000191800464464313	2.06459891914783	-0.0428829404402553	-27729.4866095525	-934.732233160238	-460.050901507517
110000	-28861.2982357381	-1404.51703080811	-27456.78120493	68.8636685160527	1953.58838627847	674.421985412411	63.9910349437478	26.1719643189255	0.36101549254802	0.159639297604786	0.182207559494188	0.297137650353007	0.0012199770349501	0.00930710195678019	0.000160309180409077	2.12793035052212	-0.0750316622280866	-27456.78120493	-934.732233160238	-460.682839785494
120000	-28700.4153213214	-1419.65191701608	-27280.7634043054	67.5554136021199	1954.8966411924	724.042253524015	80.9603385203676	29.7185890946241	0.363590593970003	0.160487458129914	0.182090080610595	0.293831867289488	0.00119556677099701	0.00955654847037721	0.000160152459583478	1.99710613008812	-0.063796182524207	-27280.7634043054	-934.732233160238	-475.251320668942
130000	-28695.7738811433	-1426.35223343704	-27269.4216477062	71.5905579474948	1950.86149684703	767.082574019437	83.0204967640647	33.9073074422701	0.353685596725063	0.161709055818428	0.183529003949082	0.301076343507428	0.00097147502186979	0.00679331818267059	0.000152604230222422	1.91015755869378	-0.0715260710604077	-27269.4216477062	-934.732233160238	-481.846594524707
140000	-28661.3789663015	-1426.59940204787	-27234.7795642536	70.0047190483155	1952.4473357462	771.094164666305	81.7338507755217	35.5278859968423	0.360960432247887	0.15889282473614	0.181940098290729	0.298206644725244	0.000831942685379934	0.00464973761689895	0.000152628080953656	1.8526694513859	0.103696639404109	-27234.7795642536	-934.732233160238	-482.17812290065
150000	-28248.0135800762	-1433.60559143364	-26814.4079886426	59.5362995739618	1962.91575522056	777.570774864995	78.5703466285656	30.7144482431822	0.363523610177072	0.15620544221118	0.177709681388853	0.302561266222896	0.000646767560909523	0.00301940766836875	0.000142579718392149	1.63551735723968	0.133611416468591	-26814.4079886426	-934.732233160238	-489.878759927916
160000	-28190.1977587472	-1452.41100189501	-26737.7867568522	67.0091845617863	1955.44287023273	884.695218436299	95.3141578570268	35.2460119252497	0.355322682027638	0.160192250775779	0.18002215301201	0.304462914184573	0.000637802571014573	0.00360847938163608	0.000115811369561406	1.71096922777812	-0.0464358791942887	-26737.7867568522	-934.732233160238	-508.12558734163
170000	-28174.4284445133	-1455.29553609035	-26719.132908423	65.7812911215198	1956.670763673	893.175902148011	92.6652453378508	25.9449397461968	0.364520759921629	0.154931556133746	0.181598901509583	0.298948782435043	0.000604027699492288	0.0033450331517159	0.000113649153718815	1.65460290742964	-0.000536792065868103	-26719.132908423	-934.732233160238	-511.877215906145
180000	-28063.8258510617	-1469.0419318034	-26594.7839192583	72.4798885576469	1949.97216623687	977.723290751633	144.293253787062	35.2671524602977	0.36081170649996	0.158032947407778	0.183951678842061	0.297203667250202	0.000524429495086519	0.00252849659308239	0.000108175735447153	1.72392438395887	-0.0680046703953833	-26594.7839192583	-934.732233160238	-524.494304961362
190000	-27990.9505488412	-1472.72555973024	-26518.2249891109	78.7508279666746	1943.70122682785	1013.53858145849	175.9118307532	32.1836465130948	0.359215557070552	0.156404394476066	0.188615633114372	0.295764415339012	0.000527043906272541	0.00254673040268565	0.000100339969318132	1.71464770945142	-0.100226893661324	-26518.2249891109	-934.732233160238	-528.181282594097
2e+05	-27992.3315058493	-1475.19712538437	-26517.1343804649	88.8839386744197	1933.5681161201	1101.55809618459	147.69343017072	28.7403027377964	0.360820541842411	0.163309542838093	0.181374061871089	0.294495853448408	0.000505751877425521	0.00251419930618806	9.22875567159609e-05	2.03926022214723	-0.0699265799601653	-26517.1343804649	-934.732233160238	-531.183201996115
210000	-27800.5474207282	-1479.27204817089	-26321.2753725573	95.7372968923498	1926.71475790217	1143.01960620436	129.24646932443	34.8772789077228	0.365698006681213	0.160916532196459	0.1829290209857	0.290456440136629	0.000444944179194298	0.00207124084803002	8.49191853595814e-05	2.0000017461544	-0.0622818744419537	-26321.2753725573	-934.732233160238	-535.044616450566
220000	-27789.285300937	-1478.48571160181	-26310.7995893352	89.3777703077169	1933.0742844868	1152.36489932241	139.010904146302	36.0510766811851	0.361337718805171	0.156058022393768	0.182130056732657	0.300474202068405	0.000456968253753173	0.00221695016197397	8.55473376282216e-05	2.07734994919625	-0.0904835864401353	-26310.7995893352	-934.732233160238	-534.060532809993
230000	-27767.4746743299	-1476.67423285673	-26290.8004414732	94.3938620782112	1928.05819271631	1163.01506988212	126.489879027708	30.4563854892252	0.362724165526346	0.157789333799662	0.182881023555546	0.296605477118447	0.000459365513006115	0.0022054408767505	8.52132984024309e-05	2.00472409519242	-0.065589206290884	-26290.8004414732	-934.732233160238	-532.788767350029
240000	-27771.1815270586	-1480.57023943944	-26290.6112876191	83.2646654217362	1939.18738937278	1130.7144519986	158.887919536824	31.4613707343141	0.366731765540557	0.160430068140026	0.182261021875635	0.290577144443782	0.000476875981950689	0.00237338061956814	8.99166752078158e-05	1.96657357252194	-0.0512074109649922	-26290.6112876191	-934.732233160238	-536.303307058701
250000	-27762.961399497	-1479.81404376976	-26283.1473557272	81.8291290294417	1940.62292576508	1139.51591013222	134.668280741045	30.7554328831708	0.361050184260335	0.159366211489978	0.183654619847334	0.295928984402354	0.000452611934038752	0.00204990456662682	9.01100214472519e-05	1.54399050769575	-0.0440598005645448	-26283.1473557272	-934.732233160238	-535.849055104114
260000	-27772.6745467426	-1485.07649305226	-26287.5980536904	92.2715118362706	1930.18054295825	1203.17288587687	141.396842243951	31.9995899104054	0.356476250176787	0.158939653083213	0.183120997415577	0.301463099324424	0.00044429031479757	0.00225452386284518	8.37105539418648e-05	1.59946633287511	-0.0753593186754263	-26287.5980536904	-934.732233160238	-540.971379542189
270000	-27779.3909151258	-1482.78304853533	-26296.6078665905	99.9294022838082	1922.52265251071	1191.89621400179	154.94011019124	29.2231031628989	0.354551993518159	0.156141810375315	0.185445329233049	0.303860866873477	0.000410655361031802	0.0017078723372985	8.49072855199295e-05	1.60578303243286	-0.0198671548890363	-26296.6078665905	-934.732233160238	-538.885765859775
280000	-27776.6364252008	-1477.5501087329	-26299.0863164679	101.166358372276	1921.28569642224	1168.59459219501	156.381501136006	31.869581975856	0.359287959377504	0.156137829330268	0.175110631527756	0.309463579764474	0.00038075585185798	0.00139068445337775	8.70950976996184e-05	1.51778920234612	-0.091904683180487	-26299.0863164679	-934.732233160238	-533.49465347248
290000	-27770.6732967739	-1480.81905890327	-26289.8542378706	93.4559993644125	1928.99605543011	1154.13938545277	151.533114153472	37.6145288461811	0.356582846766271	0.156450211202366	0.188983565128406	0.297983376902957	0.000363498819355587	0.001328862075321	8.97545885845823e-05	1.34240147301841	-0.0395827599393061	-26289.8542378706	-934.732233160238	-536.406846772892
