# BEAST v10.5.0-beta5 Prerelease #1d511b10c2
# Generated Thu Mar 19 17:31:17 CET 2026 [seed=1773937819607]
# -window -working -options
# keywords: discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
260000	-27772.674546742626	-1485.0764930522641	-26287.598053690363	92.27151183627063	1930.18054295825	1203.1728858768745	141.39684224395137	31.999589910405387	0.3564762501767874	0.15893965308321306	0.18312099741557689	0.3014630993244235	4.4429031479756954E-4	0.002254523862845179	8.371055394186477E-5	1.5994663328751133	-0.07535931867542633	-26287.598053690363	-934.7322331602379	-540.971379542189
270000	-27779.390915125838	-1482.783048535335	-26296.607866590504	99.92940228380817	1922.5226525107123	1191.8962140017923	154.94011019123997	29.223103162898866	0.35455199351815936	0.15614181037531524	0.1854453292330491	0.303860866873477	4.1065536103180206E-4	0.0017078723372984956	8.490728551992952E-5	1.6057830324328632	-0.01986715488903629	-26296.607866590504	-934.7322331602379	-538.8857658597755
280000	-27776.63642520083	-1477.550108732899	-26299.086316467932	101.16635837227608	1921.2856964222444	1168.5945921950058	156.38150113600616	31.869581975855976	0.35928795937750385	0.15613782933026754	0.17511063152775563	0.30946357976447375	3.807558518579797E-4	0.0013906844533777525	8.709509769961841E-5	1.5177892023461244	-0.09190468318048696	-26299.086316467932	-934.7322331602379	-533.4946534724801
290000	-27770.673296773864	-1480.819058903271	-26289.854237870593	93.45599936441253	1928.996055430108	1154.139385452771	151.5331141534715	37.61452884618111	0.35658284676627144	0.1564502112023664	0.18898356512840633	0.2979833769029566	3.634988193555874E-4	0.0013288620753210013	8.975458858458233E-5	1.3424014730184142	-0.03958275993930607	-26289.854237870593	-934.7322331602379	-536.4068467728924
300000	-27779.786389471155	-1485.5114246720104	-26294.274964799144	93.65127325313041	1928.80078154139	1215.9694187341408	152.81250551266456	29.508631736014713	0.35827508789378065	0.15980208982143018	0.18564685216220325	0.2962759701225867	2.934452886132983E-4	9.861841224588965E-4	8.559551945525547E-5	1.3107880655183843	-0.018764866334795353	-26294.274964799144	-934.7322331602379	-541.9183829593095
310000	-27783.474015199266	-1491.4985114048495	-26291.975503794416	102.8187425302327	1919.633312264288	1229.1492278514513	181.78674738136274	37.947067935090274	0.35563534613497433	0.15893333248511315	0.1820503281558134	0.3033809932240999	3.091318503120693E-4	0.0011456902008869824	8.607388270374975E-5	1.3339952238589226	0.04528907567626556	-26291.975503794416	-934.7322331602379	-547.0031667041786
320000	-27767.186396664314	-1491.0053236701733	-26276.18107299414	97.64074733780885	1924.8113074567118	1233.4751859235064	140.46270488572534	27.717658902697494	0.35538036275200297	0.16129918115131053	0.17904507143273676	0.3042753846639507	3.1835053492938346E-4	0.0013291411325649608	8.181604743554454E-5	1.3911427102089797	-0.09986102667701942	-26276.18107299414	-934.7322331602379	-547.5952658653918
330000	-27798.22081228346	-1499.6295404051175	-26298.591271878344	94.3496345568331	1928.1024202376875	1275.844928419999	197.046041017566	27.086406265819477	0.355893953557844	0.16074020194257835	0.18703488344633987	0.2963309610532388	2.794656876399369E-4	9.990856415508188E-4	7.823430730764562E-5	1.3172676461133745	-0.07581778645405642	-26298.591271878344	-934.7322331602379	-556.00098328872
340000	-27790.516161308937	-1495.9185083713392	-26294.5976529376	93.83444562205935	1928.6176091724612	1284.7942438049772	209.00712273596434	28.617911097170047	0.35879341448222724	0.16363511087804053	0.17935032653656863	0.2982211481031646	2.453873119791729E-4	7.075112684793567E-4	7.867447482585344E-5	1.2916404022511112	-0.15765364355253952	-26294.5976529376	-934.7322331602379	-552.1928954768134
350000	-27787.632269236776	-1490.2511162724672	-26297.38115296431	88.89285390374245	1933.5592008907781	1237.021981309493	144.9956316562425	36.69211232537509	0.356815218564411	0.15255062922255197	0.18401834708397768	0.3066158051290604	2.3506061742471985E-4	6.719960759934084E-4	8.268723944513621E-5	1.2332445825311475	-0.03985003993032366	-26297.38115296431	-934.7322331602379	-546.3392453968781
