# BEAST v10.5.0-beta2 Prerelease #2b4f798d6
# Generated Tue Mar 11 13:03:19 EDT 2025 [seed=1741712595321]
# -beagle_order 1 -overwrite JCV.twoEmperical.xml
state	joint	prior	likelihood	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusion.prior_a	location.diffusion.prior_b	location.precisionPrior	location.traitLikelihood_a	location.traitLikelihood_b
35220000	-410.8672340266912	-571.3141352374397	160.44690121074848	3.0757036412949303	-0.4841924872811165	-0.4841924872811165	0.8169303792849215	0.30545924922914536	0.3585869344318903	0.21253353295670774	0.2125335329567077	1.3500625854045876	-360.5748507424252	-205.85025186249388	-4.889032632520664	242.9158694254564	-82.46896821470794
35230000	-397.93239638167483	-519.6930568917267	121.76066051005179	2.0554296159992305	-0.36110094447800334	-0.36110094447800334	0.6357894913569305	0.31587892163517295	0.5404412481202087	0.3069472644390082	0.3069472644390082	1.7471804145788299	-294.84112869946375	-220.89405359760732	-3.957874594655552	197.8552230711038	-76.09456256105202
35240000	-473.8076348505763	-555.0625220168723	81.25488716629607	1.9901095540780886	-0.5307461540385766	-0.5307461540385766	0.6581926204971512	0.4637371184498976	0.6401506513803831	0.5161976686532883	0.5161976686532882	1.9355579015746898	-338.80042209516466	-212.3930275457968	-3.869072375910792	168.68176462178744	-87.42687745549136
35250000	-389.9697461087307	-537.6477583248368	147.67801221610608	2.7307136010456183	-0.3145646348070029	-0.3145646348070029	0.678658416338417	0.23107140164365805	0.38686067949809033	0.17931360672439225	0.17931360672439228	1.5566088827349076	-308.31937171494536	-224.8116497015912	-4.516736908300227	231.9338822316925	-84.25587001558644
35260000	-397.2298093378531	-510.4631774301707	113.23336809231753	2.0656857538516005	-0.11701419646387393	-0.11701419646387393	0.5694152149864197	0.10789265834944713	0.48980244389848665	0.10065386011891167	0.10065386011891167	1.7768719625571159	-294.7162161374619	-211.82308268060973	-3.9238786120990223	200.18851409099787	-86.95514599868034
35270000	-338.97486430764536	-550.3266175998459	211.35175329220056	2.7735651671157617	-0.13628840493776687	-0.13628840493776687	0.5813088311199013	0.10733373969235027	0.36474888464025995	0.08551572078249939	0.08551572078249939	1.7403052336803146	-317.93713955952904	-227.94798027571744	-4.441497764599366	288.63890769511016	-77.28715440290961
35280000	1602.0734470608413	-547.4916982466343	2149.5651453074756	3.1682529080135478	-0.5516498579310046	-0.5516498579310046	0.6879462255059814	0.37365977116029303	0.3668518144667985	0.2941708869519499	0.2941708869519499	1.6894915400395278	-322.28089309364555	-220.43730499776234	-4.773500155226484	2218.4565023287164	-68.89135702124076
35290000	65039.32955029922	-620.423794664438	65659.75334496365	3.1949170223332666	-0.6405445865901077	-0.6405445865901077	0.7250372287378615	0.42086171450361337	0.3803700629492919	0.3360434127599775	0.3360434127599775	1.6761219158610197	-386.10558021972486	-229.5046738848307	-4.813540559882483	65754.05417440896	-94.30082944530973
35300000	7733.771046675081	-564.3667325861494	8298.137779261231	2.9666772388708895	-0.47277823548889575	-0.47277823548889575	0.8070660540846326	0.30553979661087893	0.3717853069148773	0.21779134495165003	0.21779134495165003	1.3666378386115747	-350.2680209523871	-209.29327126004245	-4.805440373719894	8385.028846914041	-86.89106765281062
35310000	16087.52430115695	-465.8530393150046	16553.377340471954	2.7534516198994834	-0.5646302447100532	-0.5646302447100532	0.7576118236652494	0.39093273753948976	0.4286977107026168	0.3194983047249938	0.3194983047249938	1.5580517213560268	-293.6057721810535	-167.67600160773472	-4.57126552621642	16638.62490670033	-85.2475662283765
35320000	11834.827736351524	-568.975149851658	12403.802886203182	2.498997005819848	-0.46901959476788563	-0.46901959476788563	0.7728108641532561	0.3374982380204054	0.451600077729432	0.27407648530650053	0.27407648530650053	1.46031492881557	-340.4693725908956	-224.07023041055066	-4.43554685021173	12512.009267048557	-108.20638084537457
35330000	15933.765036352339	-531.303052684772	16465.06808903711	3.2988301935017184	-0.180704309269324	-0.180704309269324	0.6855906410783705	0.12015894004744263	0.3075786342489139	0.08106992907681561	0.0810699290768156	1.4799643179790045	-313.1928075356558	-213.1862355144887	-4.924009634627467	16545.677758253492	-80.60966921638007
35340000	130719.41378849765	-539.2614307544401	131258.6752192521	3.587452637243057	-0.5071053691033102	-0.5071053691033102	0.8754803992101152	0.2861421968356221	0.30360794035595284	0.1758591246540867	0.17585912465408668	1.2440930799828138	-335.359297433009	-198.61012477417538	-5.2920085472557385	131330.16133633477	-71.4861170826883
35350000	261824.92137634617	-467.3823178910954	262292.30369423726	3.120037818951401	-0.7493756438929219	-0.7493756438929219	0.8357698988168418	0.4640622931225001	0.40847574401948344	0.36625125422987104	0.36625125422987104	1.5248931210244465	-264.1242437881327	-198.39118559705128	-4.866888505911432	262369.8132896559	-77.50959541861324
35360000	16010.735713338136	-480.6784316793683	16491.414145017505	2.230321815356866	-0.21698178143000688	-0.21698178143000688	0.498006407818572	0.20588373525611164	0.46821242991743983	0.204000521953464	0.20400052195346402	2.0968894782706258	-285.4872463597113	-191.2651515406128	-3.9260337790441815	16564.147873279137	-72.73372826163087
35370000	32282.149434033297	-586.9018875312715	32869.05132156457	2.439787247747257	-0.5548473838480271	-0.5548473838480271	0.660311081543189	0.43714274115618146	0.5066987886392804	0.42576976993696064	0.4257697699369606	1.8722042951057765	-364.88577222984384	-217.80264472091622	-4.213470580511501	32960.91316341723	-91.8618418526574
35380000	7614.338227388464	-625.7925608119891	8240.130788200453	2.5210905933687577	-0.5955079306977891	-0.5955079306977891	0.7406845629636984	0.43578941456685283	0.48964302345578814	0.39367136600234	0.39367136600233993	1.6666128636510087	-402.72070658541264	-218.70299328066463	-4.368860945911778	8322.259038325876	-82.12825012542183
35390000	1518.0746152041697	-616.9751561962822	2135.049771400452	2.1161598719023296	-0.19778973601825087	-0.19778973601825087	0.40465477826286195	0.21374067518780712	0.4951762536864597	0.24203539846878905	0.24203539846878908	2.5895458891369394	-416.0397273580391	-197.2449369977162	-3.690491840527012	2202.819654386261	-67.76988298580903
35400000	-399.7225964557692	-541.9137438558023	142.19114740003312	3.055136192678777	-0.8021874218383811	-0.8021874218383811	1.0843792859143173	0.44072730113212016	0.40622254189077234	0.300509810363291	0.300509810363291	1.1444936344076684	-351.40604733349255	-185.41598359938075	-5.091712922929031	251.0899980835174	-108.89885068348427
35410000	1588.3506335370678	-631.1976385301703	2219.548272067238	3.2651671615563753	-0.5409537087964364	-0.5409537087964364	0.796344191917	0.3354725456155786	0.3451013732553867	0.23442610578203626	0.23442610578203624	1.4149832230821895	-383.8413008385596	-242.3764611254863	-4.979876566124436	2305.6870302631955	-86.13875819595734
35420000	-33296.228947838434	-613.1709816750677	-32683.057966163367	1.7213709394227434	-0.09948572853484665	-0.09948572853484665	0.4827817617501278	0.1091309971909585	0.5879343602974475	0.1211542829472785	0.1211542829472785	2.0962952669035015	-385.4369596195311	-224.19944675651374	-3.5345752990229	-32591.44874051157	-91.60922565179735
35430000	-471.55628293702944	-587.4713903058483	115.91510736881892	3.4973223848050803	-0.7753925750005759	-0.7753925750005759	0.8760487637346159	0.442985655742343	0.35574265267668304	0.3148685585955235	0.3148685585955235	1.4201797821530808	-385.464256671959	-196.83881672665774	-5.1683169072315565	202.61737973026618	-86.70227236144726
35440000	384.0255787295034	-626.9284447776143	1010.9540235071178	1.8115435895659722	-0.15275894254435643	-0.15275894254435643	0.573606869809861	0.1498563246899788	0.5646967716393447	0.15038606793958462	0.15038606793958464	1.7834040534607778	-449.2785906024643	-173.91842701544584	-3.7314271597041833	1089.9936320313025	-79.03960852418467
35450000	3536.4299681963375	-613.8711546661877	4150.3011228625255	2.3833746811199656	-0.33019449729114797	-0.33019449729114797	0.7693678129667403	0.24384096256233315	0.44609738391651477	0.19145446292744447	0.1914544629274445	1.3819361717780063	-391.8974183525835	-217.59382488075758	-4.379911432846661	4225.660278302715	-75.35915544018926
35460000	3526.630550810606	-624.3379091160562	4150.968459926662	2.70067874385197	-0.17586297507698653	-0.17586297507698653	0.5235908735210624	0.1478910589837167	0.3785569974283646	0.12714919829725654	0.12714919829725657	1.9525948369115012	-410.6795349694758	-209.3530431137373	-4.3053310328430445	4232.998673305882	-82.0302133792198
35470000	64903.5303681082	-683.2502313533608	65586.78059946156	2.7855032140810914	-0.6400718257395364	-0.6400718257395364	0.7411913620904569	0.4454630686852698	0.44787710391114177	0.3867739564568134	0.3867739564568134	1.6831862542747236	-457.1518735361256	-221.552116298593	-4.54624151864226	65671.37544722318	-84.59484776162546
35480000	-583.3403105081925	-641.0929145198268	57.75260401163425	1.8116955259007057	-0.2522174875173037	-0.2522174875173037	0.6212852265362221	0.23773168898929692	0.5850330651552824	0.23750052875176417	0.23750052875176422	1.705982600865863	-393.0557113466851	-244.2596275943798	-3.7775755787619074	162.3084030952159	-104.55579908358166
35490000	-534.8223682818435	-647.6515454339436	112.82917715210009	3.4434108957295977	-0.7198754976255348	-0.7198754976255348	0.9133185213609989	0.40593064108486165	0.3477043321799791	0.2740597319559684	0.27405973195596833	1.3109214999130432	-422.317825627464	-220.1414647536837	-5.192255052796019	215.40313229507956	-102.57395514297947
35500000	-482.667573459832	-531.9349409904046	49.267367530572585	2.7561561816819142	-0.5682240771248472	-0.5682240771248472	0.6182235997328615	0.43530627762651003	0.4476500445177445	0.411445848283542	0.411445848283542	1.9957074397691967	-352.9769424821632	-174.57836515691685	-4.379633351324553	137.80511638508213	-88.53774885450954
35510000	3577.852909243263	-590.460636258805	4168.313545502068	1.7516552319789307	-0.16440257141060002	-0.16440257141060002	0.4860298713812411	0.1781774789717961	0.5896069771355418	0.19943815981359692	0.19943815981359694	2.1249478830913997	-420.22071728781646	-166.68664521673116	-3.5532737542574857	4256.026139634476	-87.71259413240749
35520000	1458.487432810642	-623.81360624713	2082.301039057772	1.42219342833351	-0.08686627895385761	-0.08686627895385761	0.3959950310234235	0.11575160358379924	0.7126881403685996	0.15633672636842466	0.15633672636842466	2.559578555983189	-390.9403631726162	-229.72694573324105	-3.1462973412727453	2181.7417118090852	-99.44067275131317
35530000	522.4330422800509	-636.7358480354216	1159.1688903154725	3.729705016298244	-0.6472078196543213	-0.6472078196543213	0.7943148876752191	0.37601932221241796	0.3122696967293411	0.2544373682278877	0.25443736822788776	1.4662621491812815	-417.2148851878284	-214.2611222788738	-5.259840568719393	1253.383070951435	-94.21418063596244
35540000	3532.4962184597075	-639.7981941006597	4172.294412560367	3.1830441256394844	-0.63536583403406	-0.63536583403406	1.017394061789015	0.3530676514243168	0.35890454814576117	0.22413703415003672	0.22413703415003672	1.122877611091826	-415.10475341193586	-219.5412256854782	-5.152215003245566	4289.426458692506	-117.1320461321381
35550000	586.0309282697234	-536.9823592626852	1123.0132875324086	2.996462136460226	-0.3526130913721347	-0.3526130913721347	0.619560801464994	0.2587927279909285	0.35768218413590847	0.20356907728615545	0.2035690772861555	1.7299046665240025	-366.7123871022525	-165.65625344254227	-4.613718717890484	1205.8052702419825	-82.79198270957383
35560000	108.25586908043135	-505.3322969854705	613.5881660659019	2.8873100116124335	-0.6954993962433961	-0.6954993962433961	0.7098017656736193	0.4858268479393501	0.453345162479826	0.4442103444126468	0.4442103444126468	1.8441036492799407	-342.0094566486928	-158.76909422902253	-4.553746107755197	691.0421894179428	-77.45402335204096
35570000	-481.7602084761445	-553.0079426037724	71.24773412762796	2.1767492662251873	-0.34060754676259036	-0.34060754676259036	0.619688214723479	0.2932671674594848	0.5026296146569037	0.2762670580316066	0.27626705803160667	1.7655630991395876	-370.61667731438723	-178.35734083907917	-4.033924450306056	157.0580996453582	-85.81036551773023
35580000	3307.45588840851	-591.9121623002925	3899.3680507088025	1.1592143158772117	-0.3170274407405097	-0.3170274407405097	0.508093612320455	0.41308851382683104	1.0401459654800649	0.6490040524751469	0.6490040524751469	2.3730904395348835	-410.4250661664316	-178.48064323626707	-3.0064528975938187	4004.9205964281696	-105.55254571936709
35590000	65.85937276785512	-545.0825375820395	610.9419103498947	3.1407573294790567	-0.5222631672397531	-0.5222631672397531	0.5752057281047643	0.388562250702113	0.3750144616522002	0.34049772269916784	0.34049772269916795	2.0476663592617563	-378.0640331620517	-162.41561705666632	-4.602887363321508	697.6706014975193	-86.72869114762464
35600000	-364.29168835712653	-507.5250836790141	143.2333953218875	2.436237087336614	-0.45457936070867855	-0.45457936070867855	0.728930656822903	0.3411197231069621	0.46452211292243256	0.2896875898287631	0.2896875898287631	1.5525290215150673	-374.89297134030465	-128.2932194979179	-4.338892840791502	219.4895377603434	-76.2561424384559
35610000	-18.413999350038466	-551.2930907285386	532.8790913785001	2.5374659181894237	-0.25866623721131504	-0.25866623721131504	0.6192838382053314	0.2063453866155486	0.41162009586402665	0.17192798324313177	0.17192798324313177	1.6865803692272736	-394.9980336314697	-151.98142652983805	-4.31363056723081	674.6419744586851	-141.76288308018505
35620000	2612.071032792749	-543.8044023463909	3155.87543513914	2.459259923089995	-0.4557123331074279	-0.4557123331074279	0.8081454043847727	0.3232539289677152	0.4540739970182247	0.2560518434700752	0.2560518434700752	1.3817884466401438	-362.84327254637424	-176.50816197710785	-4.452967822908798	3248.6459812690114	-92.77054612987155
35630000	-413.24544219435853	-536.9102055890573	123.66476339469881	2.3156226378724423	-0.39435647969895676	-0.39435647969895676	0.6711122108284779	0.31634248175190155	0.4798712396054104	0.28198016621683863	0.28198016621683863	1.6557599277212356	-359.01668384708813	-173.70142080310586	-4.192100938863426	194.79198207278574	-71.12721867808693
35640000	-513.3801093639784	-592.510380342171	79.13027097819253	2.751519890022553	-0.5765883969899207	-0.5765883969899207	0.7446817951945948	0.4028043962060084	0.43382404874012304	0.3358990570910634	0.33589905709106344	1.6029336376708923	-385.5637887652772	-202.3973075011734	-4.549284075720364	170.61564152513498	-91.48537054694245
35650000	15867.090402160151	-633.3438881490856	16500.434290309237	3.6116678033487077	-0.8213951729428359	-0.8213951729428359	0.8135200096130619	0.47919704114121175	0.359412129789457	0.3628913671669619	0.36289136716696196	1.595630349536183	-404.4822524480686	-223.70956714789267	-5.1520685531243355	16576.977045583844	-76.54275527460672
35660000	1641.6324132873406	-549.4045542491767	2191.0369675365173	2.5517410865588066	-0.5097066812508575	-0.5097066812508575	0.5725078148451787	0.42170748892234444	0.4766565598846272	0.4243698110932258	0.4243698110932258	2.1245196947474025	-348.9507256456694	-196.26906482866778	-4.1847637748395545	2258.6074895958595	-67.57052205934244
35670000	1591.889596416165	-585.2322849128161	2177.121881328981	3.124395628469515	-0.5439692255590741	-0.5439692255590741	0.6804782452429496	0.3730647342625529	0.3718093146362842	0.2972215884229183	0.2972215884229183	1.7071514121059093	-355.7255047696603	-224.77111159685626	-4.735668546299568	2260.3620178512547	-83.24013652227364
35680000	3650.4466497846634	-598.0670676456665	4248.51371743033	3.3129528891912567	-0.6070516193174665	-0.6070516193174665	0.5945821573886221	0.43252583738295525	0.3713096047813765	0.37909663794929144	0.3790966379492914	2.068900340615005	-379.17448486611136	-214.17237967256222	-4.720203106992887	4318.284177581253	-69.77046015092311
35690000	15781.81492811359	-621.8410468193626	16403.655974932954	3.0673358002436664	-0.26076956319945305	-0.26076956319945305	0.6061984262423122	0.19123564083604386	0.33839114772212847	0.1455663821647543	0.1455663821647543	1.7122434453149342	-420.7428842069716	-196.4388688020391	-4.659293810352002	16499.238421045175	-95.58244611222126
35700000	-564.2179452596242	-651.101597387867	86.88365212824273	1.8824589710715594	-0.2322226891741328	-0.2322226891741328	0.5456214984064578	0.22913749097178837	0.5606567959089243	0.23862188207388707	0.23862188207388707	1.934332533145104	-444.48370046956865	-202.88642415528318	-3.7314727630151214	183.88004521763935	-96.99639308939662
35710000	-463.61755737993786	-567.089502454289	103.47194507435113	3.4231849590179206	-0.743801426097484	-0.743801426097484	0.7879579191062392	0.45288747678744884	0.3675030930620423	0.34690853164447755	0.3469085316444776	1.596571377808474	-352.4054916990777	-209.66605859362576	-5.0179521615854705	197.847943253924	-94.37599817957287
35720000	-2497.0596982449347	-599.0174038799481	-1898.0422943649864	3.0378255994266183	-0.6411435967595367	-0.6411435967595367	0.9190833883918527	0.38370409321425186	0.3860154199053952	0.26928058742942873	0.26928058742942873	1.2758880632298673	-371.9330700863601	-222.14110528283246	-4.943228510755633	-1813.9410079970137	-84.10128636797282
35730000	-294.35525912293224	-601.2280468114195	306.8727876884873	2.126103721266767	-0.3818740251681294	-0.3818740251681294	0.4769365044904906	0.3792255701345561	0.5493465893364571	0.43985140853582744	0.4398514085358274	2.448895852711428	-392.12661516249995	-205.33956038151817	-3.761871267401358	386.8405694667873	-79.96778177830005
35740000	7714.10344081373	-551.8544757892281	8265.957916602958	3.392104069346693	-0.8848404496778496	-0.8848404496778496	0.9569185823513048	0.49112595888167637	0.38851358052385143	0.3592495094535326	0.3592495094535327	1.377210686256263	-359.0308911797127	-187.66735394351755	-5.15623066599793	8394.830377062008	-128.87246045905002
35750000	24141.257479670283	-557.3231287828253	24698.580608453107	2.7136923347843505	-0.36438234527715174	-0.36438234527715174	0.5819286490747113	0.2899627123296278	0.40232876025226083	0.2519234917653043	0.2519234917653043	1.8761689676145843	-372.75629408489635	-180.2034608199817	-4.363373877947202	24784.327503834673	-85.74689538156689
35760000	15885.087037749152	-556.8752418049296	16441.96227955408	3.254153717591934	-0.037196347432148794	-0.037196347432148794	0.5436923245293712	0.027964345717952588	0.30754005603086504	0.02104014763005651	0.02104014763005651	1.8407149990715148	-354.9007747589246	-197.2596306956717	-4.714836350333223	16528.651109100643	-86.68882954656122
35770000	-404.8526741367489	-559.1764190060456	154.32374486929677	3.405493278572429	-0.3965213690317905	-0.3965213690317905	0.7339500533144003	0.2508091232633957	0.31335487251163674	0.1692920417131858	0.16929204171318576	1.4539516787652258	-374.2512150030804	-179.89890576370738	-5.026298239257914	212.7539609934391	-58.43021612414235
35780000	-597.6787706855649	-658.1986888050671	60.519918119502194	1.8627079816329593	0.16265177144197593	0.16265177144197593	0.49968699571581543	-0.16859216440992913	0.5525583438703855	-0.17986178192773425	-0.17986178192773425	2.0597991267930045	-388.5403420445421	-265.9964135917888	-3.661933168736244	169.41240041627157	-108.89248229676937
35790000	-469.8879319624558	-579.1305938274812	109.24266186502538	2.683818257534901	-0.6358206721946635	-0.6358206721946635	0.7077758033639421	0.46132844831219416	0.47334197424909086	0.4252202615780163	0.4252202615780163	1.7948675647139878	-393.67769284344126	-181.02492507444492	-4.427975909594989	179.01250378526586	-69.76984192024048
35800000	130645.05985128244	-518.7860962343265	131163.84594751676	3.218747484230251	-0.2472056652458596	-0.2472056652458596	0.6999439750739084	0.1646961041101022	0.31934194295407314	0.11278493745236004	0.11278493745236003	1.4685190702357107	-360.71858453635446	-153.18477279835218	-4.8827388996198025	131224.42317774906	-60.5772302323045
35810000	-465.8317858157727	-577.774675952954	111.94289013718128	2.757677247320233	-0.6138555676364654	-0.6138555676364654	0.6204595728974087	0.469286149331461	0.465039408340177	0.46008965362065024	0.4600896536206502	2.066901135070431	-355.23665572474476	-218.17375842168917	-4.364261806520011	196.14001491334793	-84.19712477616665
35820000	-432.80369285044867	-504.66910746395854	71.86541461350984	2.5699481595745275	-0.44584346513857775	-0.44584346513857775	0.6442983826051988	0.34647882938220037	0.4421976667301699	0.3059932250861779	0.3059932250861778	1.7638179925056676	-309.1355749535684	-191.20718251540066	-4.326349994989556	140.67357076229305	-68.80815614878321
35830000	-392.84543379284315	-555.2700472293214	162.4246134364783	3.360451265852945	-0.5967683402926297	-0.5967683402926297	0.7943830959562415	0.36525147391513096	0.3433903159288538	0.25796680462182453	0.2579668046218246	1.4526321465283603	-342.22330012600725	-208.01895663247723	-5.0277904708370045	266.2699784350755	-103.84536499859716
35840000	-505.9746858835119	-501.02936476241825	-4.945321121093627	2.687482233207104	-0.3519522926386403	-0.3519522926386403	0.7672168734653863	0.24510486120948777	0.3958784313597748	0.18160487124576694	0.18160487124576694	1.3867216527495891	-340.08626707828694	-156.35389271171246	-4.589204972418891	64.49729171480165	-69.44261283589528
35850000	83.5617134855849	-504.00925467068413	587.570968156269	2.4064240308759763	-0.2475447566842364	-0.2475447566842364	0.37492324981817265	0.26061323520235957	0.44583515381381067	0.29436465923530336	0.2943646592353033	2.861568143525782	-326.11502711624206	-174.05914363492784	-3.8350839195142723	671.0302427979352	-83.45927464166616
35860000	2685.891584094263	-480.94541583630536	3166.8369999305687	2.516306374126307	-0.2860777829982228	-0.2860777829982228	0.7216234690199694	0.21229855984121573	0.41616471332518146	0.16498282506228223	0.16498282506228223	1.4511694336227614	-294.12573457172505	-182.39448091386004	-4.425200350720301	3222.413731721181	-55.576731790612385
35870000	3639.694574286592	-574.5036916684883	4214.19826595508	2.8775387802254526	-0.6221606749078724	-0.6221606749078724	0.6405743548818295	0.4582549770557468	0.43989640954009146	0.427251333062657	0.427251333062657	1.9760687702945336	-340.8391951357528	-229.18650274970474	-4.4779937830308345	4282.430954557061	-68.23268860198097
35880000	1638.1175492086427	-533.0578875839959	2171.1754367926387	2.0943403097371194	-0.1518179561842218	-0.1518179561842218	0.4606590697085788	0.15456448158801	0.48916352498705123	0.16121207957629977	0.1612120795762998	2.2239329599688187	-330.7019652531656	-198.57741770226997	-3.778504628560282	2243.526941726135	-72.3515049334964
35890000	1722.2271304043616	-526.0874011040845	2248.314531508446	3.722448947217691	-0.7197535730983503	-0.7197535730983503	0.8831646343807623	0.396961711658747	0.3188907040827214	0.2598866788323324	0.25988667883233235	1.3440918255547527	-304.4589073586266	-216.28533110348	-5.343162641977857	2303.5860456503347	-55.27151414188828
35900000	-467.77027013887334	-575.6240317934718	107.85376165459846	3.493631045871917	-0.4707885084976385	-0.4707885084976385	0.879145228774747	0.268631552942421	0.30849720453873913	0.16520244215270175	0.16520244215270177	1.2259355747665481	-371.5263725319359	-198.85662821595136	-5.24103104558451	163.29068877706246	-55.436927122464
35910000	605.8778813124162	-555.3782386217634	1161.2561199341797	2.6076142968580585	-0.38674185406496464	-0.38674185406496464	0.5631473791088143	0.3191453084745453	0.4269820076144453	0.29323019053824595	0.29323019053824595	1.9771101293564686	-349.2425861160618	-201.88084767433358	-4.254804831368084	1237.309319890368	-76.05319995618844
35920000	32187.76442379283	-563.5978375381823	32751.36226133101	2.034465129025117	-0.5315246405687752	-0.5315246405687752	0.5701632205279906	0.49351309158920453	0.6497892041214952	0.6057545641865771	0.6057545641865772	2.318587782245886	-363.5834955731607	-196.24636621195637	-3.7679757530651887	32841.33402382586	-89.97176249485084
35930000	7817.206832852005	-499.88275821800926	8317.089591070015	2.2130081934807366	-0.3577753783298672	-0.3577753783298672	0.7694869667392779	0.27416897255755956	0.48860108108008843	0.22717660492232966	0.22717660492232963	1.4051936452617608	-318.9961664013319	-176.6372311674309	-4.249360649246462	8396.06539887768	-78.97580780766471
35940000	3742.3047121023105	-529.5639886523073	4271.868700754618	2.2912375545210666	-0.33160356481124464	-0.33160356481124464	0.6359607953189891	0.27470651494245035	0.4720694534384656	0.2461471127637244	0.24614711276372442	1.7007703431119827	-305.7188831120392	-219.70147671991757	-4.143628820350616	4346.294554895495	-74.42585414087729
35950000	1723.8238217328662	-504.5996723956278	2228.423494128494	3.0132197662504727	-0.8385891894972176	-0.8385891894972176	0.77882592824098	0.5474111699426225	0.4738704566362874	0.5102329387708119	0.5102329387708119	1.8333696591272104	-306.7697184080505	-193.1544801036974	-4.675473883879852	2294.827585237911	-66.4040911094172
35960000	64.21874646110041	-555.6376711562616	619.856417617362	2.767095905473417	-0.6563275163227833	-0.6563275163227833	0.7562000977017478	0.45372231769111804	0.4550727937950492	0.3949705870249379	0.3949705870249379	1.6652074870522975	-360.3596415178419	-190.7314330758233	-4.546596562596399	689.0106147004266	-69.15419708306455
35970000	11812.912012402472	-626.0403007065748	12438.952313109046	2.673647861045645	-0.6090022485476538	-0.6090022485476538	0.6948419807165339	0.4468109088682161	0.46731574225790284	0.4095842590329641	0.409584259032964	1.7981609767336688	-399.6810348160767	-221.94565706417453	-4.413608826323656	12513.242251104813	-74.28993799576632
35980000	-413.5276158260422	-551.4569996635211	137.92938383747884	3.1065594748885808	-0.8029719678245245	-0.8029719678245245	0.8615630493168885	0.49081408295260825	0.4240533097556474	0.39521532506178275	0.3952153250617828	1.5290196443821027	-339.83229403685465	-206.75517558716717	-4.869530039499181	228.48710486739367	-90.55772102991484
35990000	15853.859244274032	-536.3786457673463	16390.23789004138	3.101575907450585	-0.25370647933635704	-0.25370647933635704	0.49474139357192326	0.20481003294201683	0.3365333573598183	0.1725764093814223	0.1725764093814223	2.1097562621651345	-328.8258616404531	-203.0309322722886	-4.521851854604545	16455.076913532845	-64.83902349146413
36000000	15922.215802060038	-611.8002046480343	16534.016006708072	3.9040327826335317	-0.8764909163346537	-0.8764909163346537	0.9524270176652763	0.4545428580374328	0.32284895822267967	0.2971085174840495	0.2971085174840495	1.32336955311298	-397.5962012943791	-208.70383476159745	-5.50016859205774	16624.56431347805	-90.5483067699799
36010000	32297.763901096652	-552.2403454742384	32850.00424657089	3.1875153685455064	-0.7197668594732409	-0.7197668594732409	1.1184650109111498	0.3812014126783794	0.36706365537367186	0.236216825629482	0.23621682562948204	1.0460953461431224	-360.5146887123268	-186.48455371655052	-5.241103045361063	32967.399351591215	-117.39510502032789
36020000	-426.47084011574714	-501.1132840351198	74.6424439193727	2.3872391393844605	-0.23074769849729632	-0.23074769849729632	0.4425686856157899	0.2244910721177781	0.4411249771695208	0.22999497375172565	0.22999497375172567	2.379451698879044	-328.78229394292003	-168.38342821081477	-3.9475618813849973	169.91660148069764	-95.27415756132494
36030000	1715.341594085665	-488.2693764274607	2203.6109705131257	2.786239390726486	-0.49548183627080555	-0.49548183627080555	0.7859343655941675	0.3348307880504943	0.40422504475198584	0.25483828702279215	0.2548382870227921	1.433030277985999	-280.1356709861787	-203.48414355604666	-4.649561885235359	2307.577769367902	-103.96679885477644
36040000	5731.410776837076	-557.0994371436369	6288.510213980713	2.6197668920865715	-0.36089023194778924	-0.36089023194778924	0.4499166321539884	0.3324128307059531	0.4291316666569398	0.3442180520744981	0.34421805207449807	2.4987405494914103	-363.8201923139951	-189.18972956228404	-4.089515267357758	6359.174427110528	-70.66421312981488
36050000	-412.82621141247785	-520.1236613749564	107.29744996247857	2.5366242508944725	-0.5702899475312238	-0.5702899475312238	0.9139634827495715	0.3745443277670431	0.4585519814405931	0.2861247635949021	0.286124763594902	1.2726701869079307	-325.28344654789754	-190.23903823363236	-4.601176593426546	195.037868849093	-87.74041888661444
36060000	602.4391015850953	-555.4279307673277	1157.867032352423	3.132115149671836	-0.6774517029866298	-0.6774517029866298	0.8052118487113142	0.4265838409611965	0.39029685528758556	0.32836981933147974	0.32836981933147974	1.518177725864289	-331.00041697490445	-219.56572715033775	-4.861786642085475	1239.2899753460047	-81.42294299358166
36070000	140.0694449554536	-518.1022077282822	658.1716526837358	2.7431181813918624	-0.6245509223017937	-0.6245509223017937	0.8649059410374611	0.40547226639104234	0.4362757588703014	0.315035906972178	0.31503590697217804	1.3836833688783987	-321.3653221049954	-192.05967619291366	-4.677209430373153	729.5860149393213	-71.4143622555855
36080000	1561.8978247708333	-572.8817485476579	2134.779573318491	2.276912108254593	-0.16723768522409	-0.16723768522409	0.3905693676177827	0.1773421319759499	0.45345249085015044	0.19416357558048353	0.19416357558048353	2.643503440201448	-370.2354448089482	-198.8561812096038	-3.7901225291059673	2192.874581209429	-58.095007890937744
36090000	-384.45739587845935	-521.3624997107739	136.90510383231458	2.7086026505468555	-0.42392273859481433	-0.42392273859481433	0.5758454991686378	0.33943848015193706	0.41727143809876577	0.3071845677905045	0.3071845677905045	1.962718341748863	-314.02048744779364	-203.00771271449509	-4.33429954848522	238.2518858934169	-101.34678206110233
